weight,max_displacement,feasible,rank,crowding_distance,variables
468.796,0.554147,true,1,0.00250347,0;0;0;18;13;9;7;15
469.342,0.553009,true,1,0.00498574,0;0;0;13;13;5;7;16
470.667,0.550172,true,1,0.00504845,0;0;0;15;10;10;11;15
471.432,0.549269,true,1,0.00420734,0;0;0;18;10;9;10;15
473.339,0.548408,true,1,0.00564192,0;0;0;14;10;13;10;15
474.03,0.545471,true,1,0.00423811,0;0;0;17;11;10;10;15
474.984,0.545109,true,1,0.00197973,0;0;0;15;11;12;10;15
475.273,0.544619,true,1,0.00184805,0;0;0;18;12;10;9;15
476.265,0.544488,true,1,0.00440659,0;0;0;16;9;11;12;15
477.796,0.54237,true,1,0.00513336,0;0;0;19;12;9;10;15
479.242,0.541923,true,1,0.00497405,0;0;1;14;10;9;8;16
480.507,0.539632,true,1,0.00344353,0;0;0;15;12;11;12;15
480.582,0.539248,true,1,0.00134415,0;0;0;15;11;13;11;15
480.902,0.538401,true,1,0.00186385,0;0;0;16;13;7;7;16
481.379,0.537904,true,1,0.00250813,0;0;0;16;12;8;7;16
482.258,0.537004,true,1,0.00431853,0;0;0;17;10;8;8;16
483.886,0.535751,true,1,0.00280447,0;0;1;16;10;8;9;16
483.977,0.535738,true,1,0.000699193,0;0;0;17;11;9;7;16
484.273,0.535374,true,1,0.00339565,0;0;0;18;12;10;12;15
486.136,0.534317,true,1,0.00346567,0;0;0;13;13;8;10;16
486.531,0.534003,true,1,0.00177271,0;0;0;16;12;4;5;17
487.235,0.533534,true,1,0.00350426,0;0;0;22;11;11;10;15
487.856,0.530383,true,1,0.00255364,0;0;0;17;10;9;9;16
488.734,0.529974,true,1,0.00276725,0;0;0;14;12;9;10;16
489.5,0.529058,true,1,0.00402357,0;0;0;15;14;8;9;16
491.145,0.528075,true,1,0.00429147,0;0;0;16;15;7;9;16
492.067,0.527027,true,1,0.00295573,0;0;0;17;13;13;12;15
492.098,0.525493,true,1,0.00223372,0;0;0;18;11;9;9;16
493.052,0.525063,true,1,0.00170219,0;0;0;15;12;11;9;16
493.454,0.524188,true,1,0.0030788,0;0;0;15;12;10;10;16
495.129,0.523949,true,1,0.00319092,0;0;0;14;14;5;7;17
495.446,0.5228,true,1,0.00148958,0;0;1;16;13;10;9;16
495.606,0.522642,true,1,0.00327715,0;0;0;15;12;6;7;17
496.818,0.520393,true,1,0.00900728,0;0;0;18;12;10;9;16
500.22,0.517254,true,1,0.0082309,0;0;0;18;12;9;11;16
502.127,0.517058,true,1,0.00425236,0;0;0;14;12;13;11;16
502.416,0.514737,true,1,0.00463284,0;0;0;19;11;11;10;16
504.248,0.513922,true,1,0.00487848,0;0;0;15;12;13;11;16
505.908,0.513262,true,1,0.0037179,0;0;1;15;10;9;9;17
506.802,0.512642,true,1,0.00458908,0;0;0;13;14;8;9;17
507.537,0.50947,true,1,0.00579104,0;0;0;18;13;11;11;16
509.689,0.509063,true,1,0.00396318,0;0;0;15;16;7;8;17
510.06,0.507816,true,1,0.00278921,0;0;0;19;13;10;12;16
510.568,0.506596,true,1,0.00297285,0;0;0;17;13;7;9;17
511.893,0.505692,true,1,0.00295194,0;0;0;18;11;12;13;16
512.257,0.504978,true,1,0.00419031,0;0;0;19;13;12;11;16
514.045,0.503195,true,1,0.00669086,0;0;0;16;13;8;10;17
516.166,0.501365,true,1,0.00331947,0;0;0;16;14;8;10;17
517.12,0.500436,true,1,0.00299999,0;0;0;15;13;10;10;17
517.886,0.499837,true,1,0.00271723,0;0;0;16;15;9;9;17
518.362,0.498594,true,1,0.00414117,0;0;0;18;12;10;9;17
520.671,0.498325,true,1,0.00617336,0;0;0;15;11;13;10;17
522.316,0.496051,true,1,0.00436201,0;0;0;15;13;12;10;17
523.051,0.495927,true,1,0.0020163,0;0;0;18;14;15;12;16
523.515,0.495087,true,1,0.00135496,0;0;0;18;12;6;7;18
523.596,0.494901,true,1,0.00178216,0;0;0;15;12;11;12;17
524.234,0.493739,true,1,0.00207315,0;0;1;17;14;10;10;17
524.651,0.493651,true,1,0.00116355,0;0;0;19;15;8;10;17
524.726,0.492893,true,1,0.00138366,0;0;0;19;14;10;9;17
525.128,0.492487,true,1,0.00214979,0;0;0;20;13;9;10;17
526.195,0.492141,true,1,0.00188767,0;0;0;17;10;12;12;17
526.515,0.491967,true,1,0.00317071,0;0;0;18;12;6;8;18
527.839,0.490274,true,1,0.00590806,0;0;0;16;13;11;12;17
529.879,0.488924,true,1,0.00620771,0;0;0;18;15;6;7;18
531.234,0.486874,true,1,0.00384541,0;0;0;17;14;7;8;18
531.68,0.486379,true,1,0.00141658,0;0;0;17;14;12;11;17
532.082,0.486204,true,1,0.00164467,0;0;0;17;14;11;12;17
532.879,0.485913,true,1,0.00274822,0;0;0;18;15;6;8;18
533.914,0.485177,true,1,0.00198502,0;0;0;16;12;13;13;17
534.09,0.485009,true,1,0.00236518,0;0;0;21;15;10;10;17
535.044,0.483643,true,1,0.00437843,0;0;0;21;13;12;10;17
536.355,0.482423,true,1,0.00336512,0;0;0;17;15;7;9;18
537.234,0.482309,true,1,0.00206457,0;0;0;16;15;7;10;18
537.68,0.481576,true,1,0.00360925,0;0;0;17;14;12;13;17
539.719,0.481075,true,1,0.00342218,0;0;0;17;18;7;8;18
540.121,0.480529,true,1,0.00244639,0;0;0;18;17;6;9;18
540.598,0.478981,true,1,0.00163132,0;0;0;18;16;7;9;18
541.536,0.478933,true,1,0.00268359,0;0;1;15;14;10;10;18
543.02,0.478897,true,1,0.00177646,0;0;0;17;9;11;12;18
543.067,0.478773,true,1,0.00339906,1;0;0;17;18;8;8;18
544.075,0.475868,true,1,0.00380827,0;0;0;17;16;8;10;18
544.583,0.475721,true,1,0.00310517,0;0;0;17;14;5;7;19
546.255,0.474271,true,1,0.00364807,0;0;1;16;14;11;10;18
546.271,0.473277,true,1,0.00229307,0;0;0;20;13;10;9;18
547.15,0.472493,true,1,0.00433244,0;0;0;17;15;10;10;18
549.196,0.471712,true,1,0.00403128,0;0;0;18;16;8;11;18
549.271,0.470164,true,1,0.00580216,0;0;0;19;14;10;10;18
552.346,0.468499,true,1,0.00626362,0;0;0;17;15;12;10;18
553.545,0.467965,true,1,0.00280434,0;0;0;19;15;6;7;19
553.626,0.466596,true,1,0.00243292,0;0;0;18;13;11;12;18
554.392,0.465931,true,1,0.00248841,0;0;0;20;14;10;11;18
555.346,0.465754,true,1,0.00177927,0;0;0;17;15;12;11;18
555.748,0.465512,true,1,0.00072973,0;0;0;17;15;11;12;18
555.779,0.465403,true,1,0.00237262,0;0;0;17;14;7;9;19
557.423,0.464762,true,1,0.00357586,0;0;0;17;16;6;9;19
557.9,0.463685,true,1,0.00194217,0;0;0;17;15;7;9;19
558.421,0.463604,true,1,0.000948842,0;0;0;17;14;14;11;18
558.666,0.463524,true,1,0.00146067,0;0;0;19;16;6;8;19
559.514,0.463231,true,1,0.0025141,0;0;0;18;17;10;12;18
559.588,0.46149,true,1,0.00248086,0;0;0;20;14;12;11;18
560.498,0.461331,true,1,0.00249677,0;0;0;17;15;8;9;19
561.666,0.461157,true,1,0.00275585,0;0;0;19;16;6;9;19
562.143,0.460021,true,1,0.00233112,0;0;0;19;15;7;9;19
563.021,0.459997,true,1,0.00147793,0;0;0;17;16;7;10;19
563.467,0.459962,true,1,0.0011172,0;0;0;17;16;12;13;18
563.787,0.45961,true,1,0.00112784,0;0;0;20;16;6;9;19
564.019,0.459249,true,1,0.0011076,0;0;0;17;14;15;12;18
564.233,0.458193,true,1,0.00379161,0;0;0;21;15;11;12;18
567.628,0.456966,true,1,0.00376316,0;0;0;20;18;7;8;19
567.71,0.45522,true,1,0.00326659,0;0;0;21;14;12;13;18
568.952,0.454505,true,1,0.00318506,0;0;0;22;15;12;12;18
569.944,0.45419,true,1,0.00256267,0;0;0;19;13;13;15;18
570.308,0.453035,true,1,0.00508675,0;0;0;21;14;13;13;18
573.8,0.452964,true,1,0.00525841,0;0;1;15;15;11;12;19
574.405,0.451929,true,1,0.00262405,0;0;0;18;10;12;13;19
574.694,0.450742,true,1,0.00262722,0;0;0;21;11;10;12;19
575.617,0.450163,true,1,0.00314251,0;0;0;18;13;16;15;18
575.937,0.448329,true,1,0.00399554,0;0;0;19;15;10;11;19
577.983,0.448238,true,1,0.0024761,0;0;0;20;16;8;12;19
578.14,0.448206,true,1,0.00130709,0;0;0;19;13;15;16;18
578.504,0.44724,true,1,0.00119542,0;0;0;20;15;15;14;18
578.566,0.44722,true,1,0.000844673,0;0;0;19;14;7;8;20
578.937,0.446735,true,1,0.00185685,0;0;0;18;16;10;12;19
579.859,0.446607,true,1,0.00267889,0;0;0;19;14;16;15;18
580.687,0.445682,true,1,0.00211206,0;0;0;20;14;7;8;20
581.058,0.445514,true,1,0.00148626,0;0;0;18;17;10;12;19
581.133,0.444335,true,1,0.00503909,0;0;0;21;13;12;11;19
584.528,0.443791,true,1,0.00569671,0;0;0;21;15;8;7;20
585.488,0.443016,true,1,0.00289682,0;0;0;22;10;13;13;19
585.809,0.441763,true,1,0.00236571,0;0;0;18;17;7;9;20
586.285,0.440998,true,1,0.00369545,0;0;0;18;16;8;9;20
588.263,0.440368,true,1,0.00359116,0;0;0;24;16;11;10;19
588.407,0.43926,true,1,0.00272073,0;0;0;19;16;8;9;20
589.806,0.438789,true,1,0.00254534,0;0;0;18;15;15;12;19
590.208,0.438158,true,1,0.00143209,0;0;0;18;15;14;13;19
590.528,0.437916,true,1,0.00188973,0;0;0;19;17;8;9;20
591.482,0.437472,true,1,0.00346776,0;0;0;21;13;10;9;20
592.649,0.436343,true,1,0.00548583,0;0;0;20;17;8;9;20
594.755,0.434864,true,1,0.00402886,0;0;1;19;16;9;10;20
595.285,0.434765,true,1,0.00135414,0;0;0;19;15;8;12;20
595.36,0.433926,true,1,0.000994341,0;0;0;18;15;10;11;20
595.618,0.433914,true,1,0.00330457,0;0;0;22;16;12;13;19
597.482,0.432508,true,1,0.00196342,0;0;0;18;16;10;11;20
597.958,0.432035,true,1,0.0013672,0;0;0;18;15;11;11;20
598.247,0.431786,true,1,0.00331062,0;0;0;21;16;9;10;20
600.451,0.431212,true,1,0.00337798,0;0;0;19;16;14;15;19
600.958,0.43119,true,1,0.00196406,0;0;0;22;11;11;12;20
602.208,0.431128,true,1,0.00314294,0;0;0;22;11;14;17;19
603.482,0.42838,true,1,0.00502428,0;0;0;19;15;10;13;20
604.724,0.427065,true,1,0.00326561,0;0;0;20;16;10;12;20
605.967,0.426286,true,1,0.00446023,0;0;0;21;17;10;11;20
607.912,0.425709,true,1,0.00295594,0;0;0;19;12;13;14;20
608.201,0.425564,true,1,0.00219807,0;0;0;23;12;11;13;20
608.967,0.424291,true,1,0.00452037,0;0;0;23;15;10;12;20
611.119,0.423736,true,1,0.00394907,0;0;0;20;18;6;9;21
611.596,0.42281,true,1,0.00143986,0;0;0;21;16;7;9;21
611.752,0.422723,true,1,0.0012737,0;0;0;18;15;14;13;20
612.428,0.422309,true,1,0.00297565,1;0;0;20;14;12;14;20
613.717,0.421583,true,1,0.00224665,0;0;0;20;18;7;9;21
613.83,0.42133,true,1,0.00170333,0;0;0;20;14;8;11;21
615.004,0.421166,true,1,0.00186438,0;0;0;22;18;13;10;20
615.26,0.420906,true,1,0.00143116,0;0;0;17;14;11;11;21
615.518,0.419993,true,1,0.00237116,0;0;0;19;17;13;13;20
616.717,0.41984,true,1,0.00366561,0;0;0;23;15;7;10;21
618.026,0.418715,true,1,0.00535618,1;0;0;20;14;13;15;20
620.483,0.418121,true,1,0.00430271,0;0;0;23;18;6;10;21
620.897,0.417111,true,1,0.00325395,2;0;0;21;14;13;15;20
621.624,0.415411,true,1,0.00281736,0;0;0;20;14;11;11;21
622.315,0.41539,true,1,0.00216424,0;0;0;21;17;8;11;21
623.495,0.415224,true,1,0.00174235,2;0;0;21;14;14;15;20
623.777,0.415174,true,1,0.0014096,0;0;0;19;15;7;8;22
624.555,0.414872,true,1,0.00167696,0;0;0;20;18;16;12;20
624.77,0.414366,true,1,0.00224503,0;0;0;25;18;12;12;20
626.034,0.414008,true,1,0.00196442,1;0;0;25;14;12;15;20
626.156,0.412815,true,1,0.00344526,0;0;0;22;18;9;10;21
627.882,0.411804,true,1,0.00377069,0;0;0;22;17;13;15;20
628.39,0.410999,true,1,0.00321323,0;0;0;20;17;10;12;21
629.633,0.410034,true,1,0.0041866,0;0;0;22;17;10;11;21
630.988,0.409154,true,1,0.00541534,0;0;0;20;17;11;12;21
633.109,0.407643,true,1,0.00266369,0;0;0;21;17;11;12;21
634.39,0.407612,true,1,0.00187178,0;0;0;21;16;10;14;21
634.54,0.407209,true,1,0.00199908,0;0;0;22;13;14;12;21
635.633,0.406734,true,1,0.00274177,0;0;0;21;18;10;13;21
636.109,0.405809,true,1,0.00362441,0;0;0;23;15;11;13;21
638.118,0.405479,true,1,0.00276439,0;0;0;24;19;10;11;21
638.418,0.405453,true,1,0.000830338,0;0;0;18;16;14;14;21
638.864,0.405449,true,1,0.000665725,0;0;0;21;13;19;17;20
638.895,0.405252,true,1,0.00157651,0;0;0;18;15;15;14;21
640.019,0.405011,true,1,0.00288455,0;0;0;19;17;7;12;22
640.458,0.40365,true,1,0.00195412,0;0;0;22;16;9;9;22
640.829,0.403564,true,1,0.000522456,0;0;0;20;19;12;13;21
640.86,0.403533,true,1,0.000910218,0;0;0;23;15;8;10;22
641.177,0.402848,true,1,0.00465791,0;0;1;23;16;13;12;21
644.482,0.402543,true,1,0.0055047,0;0;0;26;19;10;11;21
644.857,0.400806,true,1,0.00249852,0;0;0;20;16;16;13;21
645.473,0.400555,true,1,0.0032993,0;0;0;23;18;11;14;21
647.38,0.399867,true,1,0.00352144,0;0;0;19;18;15;14;21
647.701,0.399064,true,1,0.0033032,0;0;0;24;16;9;10;22
649.025,0.397822,true,1,0.00507559,0;0;0;25;14;14;14;21
651.334,0.39753,true,1,0.00408311,0;0;0;19;16;17;15;21
652.389,0.397228,true,1,0.00234717,0;0;0;21;21;14;13;21
652.822,0.396209,true,1,0.00301172,0;0;0;21;20;9;11;22
653.775,0.394903,true,1,0.00377274,0;0;0;21;18;11;11;22
654.987,0.39429,true,1,0.00184975,0;0;0;25;17;15;13;21
655.056,0.394281,true,1,0.00323375,0;0;0;21;17;10;13;22
657.752,0.393966,true,1,0.00421515,2;0;1;22;16;15;16;21
658.025,0.392936,true,1,0.00204364,0;0;0;24;15;14;17;21
658.608,0.392466,true,1,0.00286738,0;0;0;19;17;13;13;22
660.17,0.392204,true,1,0.00243141,0;0;0;23;18;7;8;23
660.44,0.391865,true,1,0.00251397,0;0;0;20;13;15;14;22
661.526,0.390799,true,1,0.00431177,0;0;0;22;17;8;9;23
663.17,0.390044,true,1,0.00313003,0;0;0;22;19;7;9;23
663.647,0.389549,true,1,0.00244164,0;0;0;22;18;8;9;23
664.682,0.388599,true,1,0.00420983,0;0;0;21;14;15;14;22
666.327,0.387792,true,1,0.00289855,0;0;0;24;13;14;14;22
666.647,0.387562,true,1,0.00198064,0;0;0;22;18;8;10;23
667.89,0.387403,true,1,0.00234291,0;0;0;22;20;8;9;23
668.41,0.386979,true,1,0.00149743,0;0;0;23;18;15;11;22
668.881,0.386834,true,1,0.00360885,0;0;0;19;18;9;12;23
670.682,0.385436,true,1,0.00426792,0;0;0;21;14;15;16;22
672.503,0.384816,true,1,0.00232632,0;0;0;24;21;11;13;22
672.616,0.384029,true,1,0.00193662,0;0;0;23;18;12;15;22
673.488,0.383647,true,1,0.00378778,0;0;0;23;19;9;10;23
675.653,0.383356,true,1,0.00360105,0;0;0;22;21;15;12;22
676.011,0.382479,true,1,0.00230074,0;0;0;24;19;8;11;23
676.89,0.382065,true,1,0.0019261,0;0;0;24;18;8;12;23
677.336,0.381817,true,1,0.00180938,0;0;0;22;20;13;15;22
678.32,0.380638,true,1,0.00345492,0;0;0;24;15;11;12;23
679.488,0.380203,true,1,0.00415843,0;0;0;23;19;9;12;23
680.918,0.378831,true,1,0.00299424,0;0;0;22;17;12;12;23
681.289,0.378801,true,1,0.00101539,0;0;0;25;15;15;16;22
681.766,0.3787,true,1,0.00187561,0;0;0;25;14;16;16;22
682.563,0.378134,true,1,0.00324328,0;0;0;22;19;11;12;23
684.207,0.377893,true,1,0.00265188,0;0;0;22;21;10;12;23
684.715,0.377701,true,1,0.0020794,0;0;0;22;19;7;9;24
685.996,0.3777,true,1,0.00225457,0;0;0;23;17;6;11;24
687.219,0.37684,true,1,0.00230054,1;0;1;23;14;18;17;22
687.313,0.376221,true,1,0.00186151,0;0;0;22;19;8;9;24
688.161,0.374747,true,1,0.00417797,0;0;0;23;18;12;13;23
690.266,0.374392,true,1,0.00416658,0;0;1;21;18;13;14;23
691.161,0.373512,true,1,0.00381587,0;0;0;22;19;12;14;23
692.805,0.372959,true,1,0.00248267,0;0;0;23;20;11;14;23
692.924,0.372741,true,1,0.00335284,0;0;0;25;17;19;15;22
695.032,0.371694,true,1,0.00578106,0;0;0;24;18;9;10;24
697.048,0.370973,true,1,0.00343789,0;0;0;24;21;11;14;23
697.525,0.370527,true,1,0.00364098,0;0;0;23;21;12;14;23
699.79,0.369549,true,1,0.0040463,0;0;0;21;19;9;13;24
700.167,0.368934,true,1,0.00295355,0;0;0;26;17;19;16;22
701.993,0.368785,true,1,0.00340308,0;0;0;24;14;14;18;23
702.677,0.368013,true,1,0.00307927,0;0;0;25;19;8;12;24
703.6,0.366986,true,1,0.00365813,0;0;0;23;20;14;15;23
704.873,0.366294,true,1,0.00342142,0;0;0;25;19;10;11;24
706.198,0.366168,true,1,0.00288457,0;0;0;22;21;15;15;23
707.296,0.365941,true,1,0.00186358,1;0;1;23;20;16;14;23
707.396,0.365408,true,1,0.00320487,0;0;0;24;21;9;12;24
709.674,0.363658,true,1,0.00598209,0;0;0;26;15;16;16;23
711.463,0.362973,true,1,0.00307113,0;0;0;22;17;12;15;24
711.827,0.362663,true,1,0.00268885,0;0;0;22;20;12;13;24
713.553,0.3624,true,1,0.00357551,0;0;0;26;14;16;18;23
714.758,0.362122,true,1,0.00348031,0;0;0;24;22;17;14;23
716.038,0.361338,true,1,0.00241124,1;0;1;23;15;14;15;24
716.226,0.361018,true,1,0.00227586,0;0;0;22;18;19;17;23
717.682,0.360393,true,1,0.00176637,1;0;1;22;18;13;15;24
718.422,0.360002,true,1,0.00206247,0;0;0;23;17;21;16;23
718.957,0.359476,true,1,0.00421317,0;0;0;26;21;11;12;24
721.586,0.358943,true,1,0.00417187,0;0;0;26;20;8;9;25
722.257,0.358671,true,1,0.00164987,3;0;1;23;16;15;15;24
722.433,0.35796,true,1,0.00139837,0;0;0;24;23;12;13;24
722.652,0.357368,true,1,0.00242282,0;0;0;24;17;11;11;25
723.789,0.356605,true,1,0.00316462,0;0;0;24;21;13;14;24
725.464,0.356514,true,1,0.00267707,0;0;0;26;19;8;11;25
726.136,0.356421,true,1,0.00344615,0;0;0;24;14;15;18;24
727.34,0.354614,true,1,0.00385081,0;0;0;24;19;16;14;24
728.219,0.354279,true,1,0.00380209,0;0;0;23;19;16;15;24
730.153,0.353597,true,1,0.00741358,0;0;0;26;21;13;14;24
733.919,0.352608,true,1,0.00640069,0;0;0;27;22;12;14;24
734.583,0.351441,true,1,0.00379642,0;0;0;24;21;16;15;24
736.355,0.351052,true,1,0.00314713,1;0;0;23;16;13;15;25
736.735,0.350344,true,1,0.00369966,0;0;0;24;21;12;12;25
738.493,0.349191,true,1,0.0047797,0;0;0;24;19;12;14;25
740.256,0.349043,true,1,0.00284133,0;0;0;24;20;19;15;24
740.727,0.348623,true,1,0.00207058,0;0;0;23;17;13;16;25
741.825,0.348543,true,1,0.00166871,1;0;1;24;16;14;15;25
741.857,0.348024,true,1,0.00135279,0;0;0;24;22;12;13;25
742.688,0.347981,true,1,0.0013622,0;0;1;24;19;17;18;24
743.024,0.347892,true,1,0.00122971,0;0;0;26;22;10;13;25
743.325,0.347255,true,1,0.00165592,0;0;0;23;17;14;16;25
743.689,0.346635,true,1,0.00233874,0;0;0;24;19;14;14;25
746.181,0.34567,true,1,0.00368018,0;0;0;26;18;17;18;24
747.091,0.345268,true,1,0.00342503,0;0;0;25;18;13;16;25
749.067,0.345208,true,1,0.00623424,1;0;1;23;19;14;16;25
752.061,0.34412,true,1,0.00564051,0;0;0;26;24;13;12;25
752.689,0.342898,true,1,0.00416143,0;0;0;24;19;14;17;25
754.697,0.342325,true,1,0.00178441,0;0;0;25;23;13;15;25
755.56,0.341795,true,1,0.00207455,1;0;0;25;19;14;17;25
756.022,0.341465,true,1,0.00430947,0;0;0;27;18;18;19;24
758.77,0.340673,true,1,0.00517196,0;0;0;26;18;23;17;24
759.53,0.339619,true,1,0.00580096,0;0;0;25;20;15;17;25
762.955,0.338968,true,1,0.00625935,0;0;0;24;22;7;10;26
764.6,0.338583,true,1,0.00253214,0;0;0;25;23;6;10;26
764.929,0.338437,true,1,0.00118165,3;0;0;24;19;19;16;25
765.19,0.337854,true,1,0.00306331,0;0;0;24;19;8;12;26
766.37,0.336418,true,1,0.00519741,0;0;0;27;18;16;17;25
768.856,0.336203,true,1,0.00305154,0;0;0;26;24;16;15;25
769.006,0.336152,true,1,0.00214952,0;0;0;25;19;16;20;25
770.308,0.335428,true,1,0.00232931,0;0;1;25;17;19;19;25
770.597,0.335336,true,1,0.00237423,0;0;1;25;21;17;18;25
772.319,0.335163,true,1,0.0024094,0;0;0;25;24;7;11;26
772.394,0.334713,true,1,0.00317363,0;0;0;26;21;9;10;26
774.09,0.333475,true,1,0.00467276,0;0;0;28;17;17;18;25
775.332,0.332709,true,1,0.00244972,0;0;0;27;21;17;17;25
775.809,0.332685,true,1,0.00211374,0;0;0;26;22;18;17;25
777.152,0.332515,true,1,0.00290414,0;0;0;24;22;9;13;26
778.278,0.332374,true,1,0.00172796,1;0;0;26;23;19;16;25
778.343,0.331927,true,1,0.00313962,0;0;0;23;26;0;4;27
780.4,0.331241,true,1,0.0028982,1;0;0;27;22;19;16;25
780.454,0.331103,true,1,0.00106072,0;0;0;29;18;17;18;25
781.005,0.330697,true,1,0.00400753,0;0;0;26;22;20;17;25
783.856,0.330665,true,1,0.00352173,0;0;0;26;24;16;20;25
783.954,0.330254,true,1,0.00296803,0;0;0;27;22;11;10;26
785.75,0.329433,true,1,0.00299995,0;0;0;23;23;10;15;26
785.75,0.328836,true,1,0.00118879,0;0;0;25;21;10;15;26
786.114,0.328366,true,1,0.0013816,0;0;0;26;22;10;13;26
786.528,0.328113,true,1,0.00295305,0;0;0;28;19;19;19;25
788.535,0.327921,true,1,0.00309827,0;0;0;22;19;14;16;26
789.226,0.327437,true,1,0.00401483,0;0;0;26;18;11;16;26
791.407,0.326656,true,1,0.00425052,1;0;0;23;19;14;16;26
792.173,0.326011,true,1,0.00180829,0;0;1;24;21;13;15;26
792.263,0.325473,true,1,0.00382878,0;0;0;26;20;14;13;26
794.787,0.32467,true,1,0.00582991,0;0;0;25;23;13;14;26
796.544,0.323867,true,1,0.00309123,0;0;0;25;21;13;16;26
797.021,0.323766,true,1,0.00269073,0;0;0;24;21;14;16;26
798.263,0.322753,true,1,0.00421942,0;0;0;26;20;14;15;26
799.908,0.322297,true,1,0.00449884,0;0;0;26;22;13;15;26
804.113,0.321689,true,1,0.00426978,0;0;0;28;23;14;12;26
804.853,0.321164,true,1,0.00269557,0;0;0;24;18;16;19;26
805.795,0.320515,true,1,0.00511461,0;0;0;27;24;12;15;26
808.506,0.319606,true,1,0.00729836,0;0;0;25;24;14;17;26
811.581,0.319124,true,1,0.00478503,0;0;0;29;15;16;17;26
812.159,0.31849,true,1,0.00400615,0;0;0;28;25;12;15;26
814.602,0.318135,true,1,0.00439556,0;0;1;24;23;20;15;26
815.422,0.315915,true,1,0.00445376,0;0;0;27;21;17;16;26
817.543,0.315624,true,1,0.00273268,0;0;0;26;24;17;16;26
817.581,0.315384,true,1,0.00313886,0;0;0;27;19;16;19;26
819.975,0.314944,true,1,0.00414106,1;0;0;27;21;15;19;26
820.945,0.313995,true,1,0.0038404,0;0;0;28;20;16;18;26
823.238,0.313838,true,1,0.00414917,1;0;0;26;17;20;20;26
824.442,0.313507,true,1,0.00301801,0;0;1;26;22;21;16;26
825.3,0.312783,true,1,0.00196025,0;0;0;26;22;17;20;26
825.726,0.312741,true,1,0.0021169,0;0;0;26;23;9;12;27
827.082,0.31253,true,1,0.0046516,0;0;0;24;24;10;13;27
828.739,0.310874,true,1,0.00598068,0;0;0;28;20;19;18;26
831.437,0.310829,true,1,0.00461921,0;0;0;24;22;11;15;27
832.489,0.309912,true,1,0.00344142,0;0;1;27;22;19;19;26
836.759,0.309494,true,1,0.00440876,0;0;0;25;18;24;22;26
837.286,0.3085,true,1,0.00276045,0;0;0;28;22;11;12;27
838.103,0.307742,true,1,0.00297455,0;0;0;28;23;19;19;26
839.446,0.307644,true,1,0.00296472,0;0;0;27;22;10;15;27
840.299,0.306953,true,1,0.00245361,0;0;0;29;21;21;18;26
841.162,0.306844,true,1,0.00344278,0;0;1;27;21;22;20;26
842.997,0.306251,true,1,0.00390924,0;0;0;25;24;13;15;27
843.876,0.30554,true,1,0.00229923,0;0;0;26;21;13;16;27
844.58,0.305464,true,1,0.00280669,0;0;0;29;20;20;21;26
846.147,0.305072,true,1,0.00284108,0;0;0;26;20;17;14;27
846.763,0.304822,true,1,0.00569599,0;0;0;26;25;12;15;27
850.529,0.303792,true,1,0.00779128,0;0;0;29;22;11;15;27
853.038,0.303481,true,1,0.00343589,0;0;0;26;20;26;22;26
853.291,0.303192,true,1,0.00151769,0;0;0;28;18;22;25;26
853.315,0.301845,true,1,0.0021368,0;0;0;27;21;15;16;27
854.193,0.301636,true,1,0.00209858,0;0;0;27;20;15;17;27
855.072,0.301581,true,1,0.003089,0;0;0;27;19;15;18;27
856.904,0.301427,true,1,0.00477033,0;0;0;25;20;17;19;27
858.436,0.300065,true,1,0.00425148,0;0;0;27;22;15;17;27
859.679,0.299751,true,1,0.00616088,0;0;0;27;24;15;16;27
863.734,0.299492,true,1,0.00531483,0;0;0;29;26;12;15;27
864.312,0.299349,true,1,0.00138036,3;0;0;26;21;20;16;27
864.457,0.29869,true,1,0.00390583,1;0;0;26;23;19;16;27
867.398,0.296944,true,1,0.00576902,0;0;0;28;23;16;17;27
869.23,0.296261,true,1,0.00728178,0;0;0;27;22;18;18;27
873.875,0.29492,true,1,0.00851193,0;0;0;29;20;17;19;27
876.419,0.294453,true,1,0.0050025,0;0;1;27;24;20;17;27
878.138,0.294399,true,1,0.00199022,0;0;1;27;25;21;16;27
878.155,0.294304,true,1,0.00106865,0;0;0;27;23;16;22;27
878.54,0.293549,true,1,0.00356897,1;0;0;28;23;20;17;27
880.314,0.292649,true,1,0.0049563,0;0;0;28;24;19;18;27
882.497,0.292644,true,1,0.00368327,0;0;0;28;23;11;12;28
883.539,0.292391,true,1,0.00343373,0;0;0;27;18;21;23;27
885.02,0.2917,true,1,0.00330066,0;0;0;28;24;10;13;28
885.899,0.291389,true,1,0.00246249,0;0;0;27;25;10;14;28
886.715,0.290858,true,1,0.00271868,0;0;0;28;24;18;21;27
888.033,0.29084,true,1,0.00261472,0;0;0;27;26;20;19;27
889.024,0.290703,true,1,0.0022053,0;0;0;26;24;21;22;27
889.79,0.290433,true,1,0.00226381,3;0;1;29;21;20;20;27
890.599,0.289952,true,1,0.0027422,1;0;1;28;19;23;21;27
891.936,0.289869,true,1,0.00256841,0;0;0;27;26;13;12;28
892.276,0.28894,true,1,0.00223419,0;0;0;29;25;20;19;27
893.404,0.288605,true,1,0.00262051,0;0;0;27;21;15;15;28
895.222,0.288461,true,1,0.00387312,1;0;0;29;25;22;18;27
896.618,0.288076,true,1,0.00440854,0;0;0;29;22;11;16;28
