weight,max_displacement,feasible,rank,crowding_distance,variables
622.899,1.37068,true,1,0.00955332,21;38;0;31;31;16;0;44;0;44;0;27;44;34;23;12;14;1;0;3;11;27;38;0;5
632.469,1.36082,true,1,0.0181061,23;44;4;44;27;16;0;44;0;29;0;15;44;44;37;36;11;0;0;0;14;23;12;0;0
634.385,1.34209,true,1,0.0112705,23;33;0;28;28;19;0;44;0;39;0;15;44;31;17;36;28;0;0;0;26;23;44;0;3
637.336,1.31192,true,1,0.0181812,23;44;0;38;21;15;0;44;0;26;0;21;44;31;17;36;28;0;0;0;26;23;44;0;3
648.325,1.31132,true,1,0.0201071,25;32;22;44;31;10;0;44;0;22;0;11;39;16;31;12;23;0;0;0;31;44;41;0;5
651.604,1.30111,true,1,0.0137179,25;28;22;44;31;10;0;44;0;22;0;11;39;16;31;31;23;0;0;0;24;44;41;0;5
657.006,1.29691,true,1,0.0105732,23;44;0;38;24;19;0;44;0;39;0;21;44;31;17;36;28;0;0;0;26;23;44;0;3
658.986,1.29461,true,1,0.00671183,27;27;13;44;31;14;1;44;0;16;0;19;44;44;15;17;21;3;0;7;26;27;44;0;0
661.154,1.2892,true,1,0.00741736,21;38;0;39;31;15;1;44;0;37;0;27;44;37;23;27;14;1;0;3;44;27;44;0;10
663.628,1.28647,true,1,0.00557262,25;28;22;44;31;10;0;44;0;22;0;11;39;16;31;31;23;0;0;0;44;44;41;0;5
664.83,1.28434,true,1,0.00260911,25;28;22;44;31;10;0;44;0;22;0;11;39;18;31;31;23;0;0;0;44;44;41;0;5
665.162,1.28295,true,1,0.0131821,27;27;13;44;31;14;3;44;0;16;0;19;44;44;15;18;21;3;0;7;26;27;44;0;6
673.786,1.27459,true,1,0.0137727,25;25;22;44;44;12;0;44;0;30;0;22;44;35;8;22;31;0;0;0;26;22;44;0;5
674.78,1.27451,true,1,0.00372046,27;27;13;44;31;14;3;44;0;16;0;19;44;44;36;32;7;3;0;7;26;22;44;0;6
675.534,1.26664,true,1,0.00802294,25;34;22;44;44;8;0;44;0;19;0;31;44;35;9;22;31;0;0;0;26;22;41;0;5
678.977,1.25449,true,1,0.00660454,25;44;14;44;44;12;0;44;0;20;0;22;44;37;38;22;15;1;0;0;26;44;17;0;0
679.578,1.25237,true,1,0.00515009,25;44;14;44;44;12;0;44;0;20;0;22;44;37;38;22;15;1;0;0;26;44;17;0;1
682.434,1.2504,true,1,0.00565362,28;28;13;44;28;12;1;44;0;29;0;10;44;44;11;20;20;3;15;0;37;34;44;0;5
687.011,1.25028,true,1,0.00427254,25;25;22;44;44;12;0;44;0;30;0;22;44;35;8;22;31;22;0;0;26;22;44;0;5
687.02,1.24903,true,1,0.000711442,27;22;13;44;44;14;0;44;0;25;0;15;44;44;44;12;23;1;0;0;37;22;44;0;4
687.294,1.24794,true,1,0.00641607,27;27;13;44;31;14;0;44;0;25;0;19;44;44;15;18;44;3;0;7;37;22;44;0;4
691.341,1.24403,true,1,0.00833997,28;27;13;44;36;10;1;44;0;13;0;27;44;44;35;15;18;2;0;0;37;43;44;0;0
693.199,1.24337,true,1,0.00754184,28;25;13;44;36;10;0;44;0;13;0;27;44;44;35;15;18;2;0;0;37;43;44;0;8
695.809,1.23408,true,1,0.00610843,25;44;14;44;44;12;0;44;0;20;0;22;44;37;38;22;42;1;0;0;26;44;17;0;1
696.311,1.23192,true,1,0.00468672,27;27;13;44;31;14;0;44;0;25;0;19;44;44;26;18;44;3;0;7;41;22;44;0;4
698.994,1.23061,true,1,0.00989606,28;25;13;44;36;10;0;44;0;13;0;17;44;44;35;15;44;2;0;0;37;43;44;0;8
702.201,1.21904,true,1,0.00665899,25;44;22;44;44;8;0;44;0;19;0;31;44;42;8;22;31;0;0;0;26;44;41;0;5
703.403,1.21718,true,1,0.00815183,25;44;22;44;44;8;0;44;0;19;0;31;44;44;8;22;31;0;0;0;26;44;41;0;5
707.797,1.20388,true,1,0.0148259,31;44;0;34;22;19;0;44;0;31;0;20;44;44;44;29;16;1;0;0;36;23;38;0;6
715.827,1.20181,true,1,0.0132843,30;44;0;43;22;20;0;44;0;31;0;20;44;44;18;29;29;0;0;0;36;44;38;0;6
717.633,1.18599,true,1,0.015042,31;44;0;44;22;19;0;44;0;31;0;20;44;44;44;29;16;1;0;0;36;23;38;0;6
726.65,1.17877,true,1,0.01516,31;44;0;44;22;19;0;44;0;31;0;20;44;44;44;29;31;1;0;0;36;23;38;0;6
736.151,1.1718,true,1,0.0171094,28;27;13;44;33;14;0;44;0;36;0;19;44;44;44;29;44;6;0;3;44;25;44;0;5
738.27,1.1661,true,1,0.0167387,25;44;22;44;44;8;0;44;0;19;0;31;44;44;44;44;13;0;0;0;44;44;41;0;5
747.725,1.16077,true,1,0.0136647,25;28;22;44;44;10;0;44;0;36;0;31;39;44;44;31;23;22;0;0;44;25;44;0;21
747.794,1.15759,true,1,0.000946637,30;25;23;44;44;12;0;44;0;26;0;22;44;35;44;19;42;0;0;0;38;44;44;0;5
747.889,1.15686,true,1,0.00884586,25;44;22;44;44;8;0;44;0;19;0;31;44;42;44;44;31;0;0;0;44;44;41;0;5
754.025,1.15252,true,1,0.00988607,31;44;23;44;31;15;0;44;0;36;0;15;42;44;21;44;31;0;0;0;33;26;44;0;12
754.844,1.15115,true,1,0.00377787,30;25;23;44;44;12;0;44;0;24;0;22;44;35;44;22;42;1;0;0;38;44;44;0;16
755.899,1.14511,true,1,0.0110784,36;44;0;44;22;20;0;44;0;31;0;20;44;44;44;29;29;0;0;0;36;23;38;0;6
761.678,1.13833,true,1,0.00936647,31;32;30;42;44;10;0;44;0;22;0;17;40;44;44;44;30;0;0;0;36;44;38;0;9
761.875,1.13559,true,1,0.0120005,25;44;22;44;44;8;0;43;0;44;0;31;44;44;44;44;13;0;0;0;44;44;41;0;5
770.037,1.13083,true,1,0.0130081,30;25;23;44;44;12;0;44;0;26;0;22;44;35;44;43;42;2;0;0;38;44;44;0;16
770.574,1.12505,true,1,0.00991962,28;37;30;44;44;11;1;44;0;32;0;22;44;44;24;30;44;4;0;25;29;36;44;0;8
776.369,1.12077,true,1,0.0109465,29;44;23;44;43;13;0;44;0;36;0;21;42;44;44;25;44;0;0;0;44;26;42;0;17
778.389,1.11948,true,1,0.00665131,28;37;30;44;44;11;1;44;0;32;0;22;44;44;24;33;44;4;10;25;29;36;44;0;8
781.127,1.11745,true,1,0.0212065,30;25;23;44;44;12;0;44;0;44;0;22;44;35;44;43;31;2;0;0;38;44;44;0;16
794.727,1.11667,true,1,0.0202661,30;44;40;44;44;13;0;44;0;44;0;30;44;36;44;44;15;0;0;0;20;43;44;0;0
796.53,1.11337,true,1,0.00392531,30;44;40;44;44;13;0;44;0;44;0;30;44;36;44;44;18;0;0;0;20;43;44;0;0
796.704,1.10917,true,1,0.0021739,31;32;30;42;44;12;0;44;0;44;0;17;40;44;44;44;27;31;0;0;36;44;38;0;0
797.032,1.10525,true,1,0.00230475,32;44;25;44;35;15;0;44;0;44;0;25;44;44;44;44;12;31;0;0;36;33;28;0;2
802.276,1.10332,true,1,0.00734211,32;44;31;44;44;15;0;44;0;32;0;31;44;44;17;44;31;0;0;0;44;44;35;0;9
802.972,1.10206,true,1,0.0121881,27;44;40;42;44;13;0;44;0;44;0;30;44;36;44;31;40;15;0;0;20;43;44;0;20
810.474,1.08985,true,1,0.0136374,31;32;30;42;44;12;0;44;0;44;0;31;40;44;44;44;27;31;0;0;36;44;38;0;0
816.888,1.07685,true,1,0.0192251,38;44;36;44;39;11;0;44;0;21;0;15;44;44;40;29;40;2;0;0;44;31;44;0;9
822.824,1.07088,true,1,0.0193506,31;32;30;42;44;12;0;44;0;44;0;31;44;44;44;44;27;31;0;0;44;44;44;0;0
830.328,1.0645,true,1,0.0206027,38;44;36;44;39;11;0;44;0;42;0;15;44;44;40;29;18;2;0;0;44;41;44;0;9
837.576,1.06069,true,1,0.0184784,31;32;30;44;44;12;0;44;0;44;0;44;44;44;44;44;27;31;0;0;44;44;44;0;0
843.148,1.05261,true,1,0.0151142,31;44;28;44;44;15;0;44;0;44;0;44;44;30;44;40;28;31;0;0;44;44;44;0;5
848.066,1.05098,true,1,0.0133649,30;44;40;42;44;13;0;44;0;44;0;30;44;36;44;44;40;22;0;0;44;44;44;0;20
853.225,1.04938,true,1,0.00939943,38;44;43;44;44;11;0;44;0;26;0;27;44;44;20;44;22;4;10;26;31;43;44;0;8
854.95,1.04736,true,1,0.00513405,30;44;40;42;44;13;0;44;0;44;0;37;44;36;44;44;40;22;0;0;44;44;44;0;20
856.938,1.04708,true,1,0.00428977,38;44;43;44;44;15;0;44;0;44;0;21;44;44;44;43;20;0;0;0;30;42;44;0;9
858.14,1.04602,true,1,0.00422895,38;44;43;44;44;15;0;44;0;44;0;21;44;44;44;43;20;0;0;0;30;44;44;0;9
859.086,1.03912,true,1,0.00378797,43;33.1242;43;44;44;12;2;44;0;32;0;16;44;44;34;31;30;5;0;0;38.5731;44;44;0;6
860.07,1.03893,true,1,0.0108256,43;33.1242;44;44;44;12;2;44;0;32;0;16;44;44;34;31;30;5;0;0;38.5731;44;44;0;6
866.05,1.02743,true,1,0.0108025,32;44;25;44;44;15;0;44;0;44;0;44;44;44;44;44;31;31;0;0;44;44;44;0;17
876.603,1.02043,true,1,0.0191005,35;44;44;44;44;13;0;44;0;44;0;31;44;44;44;44;44;15;0;0;36;44;36;0;17
881.412,1.01667,true,1,0.0144948,35;44;44;44;44;13;0;44;0;44;0;31;44;44;44;44;44;15;0;0;44;44;36;0;17
887.341,1.01546,true,1,0.0105543,44;44;24;44;44;15;0;44;0;44;0;22;44;31;44;44;38;1;0;0;44;33;44;0;17
893.737,1.01516,true,1,0.00906865,44;38;44;44;44;12;0;44;0;30;0;15;44;44;40;44;44;2;0;0;44;44;44;0;17
895.156,1.00521,true,1,0.0148542,44;44;24;44;44;15;0;44;0;44;0;22;44;44;44;44;38;1;0;0;44;33;44;0;17
903.788,1.00391,true,1,0.0145934,44;44;31;44;44;15;0;44;0;44;0;25;44;44;44;31;44;0;0;0;44;44;44;0;12
906.029,1.00081,true,1,0.00470045,44;44;22;44;44;15;0;44;0;44;0;32;44;44;44;44;44;0;0;0;33;44;44;0;17
907.013,1.00064,true,1,0.00643422,44;44;23;44;44;15;0;44;0;44;0;32;44;44;44;44;44;0;0;0;33;44;44;0;17
910.567,0.997163,true,1,0.0105363,44;44;26;44;40;15;0;44;0;25;0;44;44;38;44;44;44;21;0;0;44;44;44;0;10
914.386,0.990866,true,1,0.0142154,42;44;31;44;44;15;0;44;0;26;0;44;44;44;44;44;39;31;0;0;44;44;44;0;9
920.123,0.983088,true,1,0.0151754,43;44;31;44;44;15;0;44;0;44;0;41;44;44;44;31;44;10;0;0;44;44;44;0;13
925.536,0.979424,true,1,0.0129186,44;44;31;44;44;15;0;44;0;44;0;41;44;44;44;31;44;10;0;0;44;44;44;0;12
933.351,0.972941,true,1,0.022947,44;44;31;44;44;15;0;44;0;44;0;41;44;44;44;44;44;10;0;0;44;44;44;0;12
942.642,0.9696,true,1,0.0155041,44;44;44;44;44;15;0;44;0;44;0;24;44;44;44;44;44;31;0;0;44;44;44;0;13
945.1,0.969219,true,1,0.0117452,44;44;43;44;44;15;0;44;0;41;0;36;44;44;44;44;44;31;0;0;38.5731;44;44;0;9
951.711,0.968179,true,1,0.00915839,44;44;43;44;44;15;0;44;0;44;0;44;44;44;44;37;44;31;0;0;38.5731;44;44;0;9
955.099,0.966512,true,1,0.00569821,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;15;0;0;44;44;44;0;17
955.919,0.964738,true,1,0.00491078,44;44;43;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;38.5731;44;44;0;9
958.704,0.96467,true,1,0.0045553,43;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;17
959.307,0.963326,true,1,0.00110447,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;22;0;0;44;44;44;0;17
959.307,0.962873,true,1,0.000913229,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;8
959.908,0.962522,true,1,0.0032634,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;9
961.712,0.961711,true,1,0.00323689,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;12
962.313,0.961499,true,1,0.00396836,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;13
964.717,0.960843,true,1,inf,44;44;44;44;44;15;0;44;0;44;0;44;44;44;44;44;44;31;0;0;44;44;44;0;17
