weight,max_displacement,feasible,rank,crowding_distance,used_CR,used_F,variables
526.59,0.49261,true,1,0.00401868,0.534008,0.573194,0;0;0;15;14;8;7;18
528.386,0.491295,true,1,0.0063122,0.589063,0.173585,1;0;1;18;13;9;12;17
530.695,0.489127,true,1,0.00517152,0.520691,0.449232,0;0;0;20;14;14;14;16
530.832,0.488047,true,1,0.00427118,0.318035,0.701176,0;0;0;17;14;8;7;18
532.907,0.486732,true,1,0.00491398,0.397887,0.72502,0;0;1;16;14;13;11;17
533.87,0.486037,true,1,0.00571251,0.317396,0.394184,0;0;0;16;12;7;11;18
536.302,0.484189,true,1,0.00534458,0.174833,0.646641,0;0;1;18;14;9;7;18
536.726,0.483175,true,1,0.0022054,0.198202,0.225819,0;0;0;18;15;10;13;17
536.832,0.48203,true,1,0.00426644,0.348391,0.504592,0;0;0;16;15;8;9;18
539.243,0.481246,true,1,0.00649343,0.188225,0.557067,0;0;0;21;15;6;8;18
540.829,0.479349,true,1,0.00737673,0.279425,0.612419,0;0;0;17;12;16;12;17
543.629,0.477966,true,1,0.00438312,0.376035,0.526678,0;0;0;18;15;3;7;19
543.786,0.477928,true,1,0.00290215,0.576813,0.355995,3;0;1;17;12;10;10;18
544.841,0.4759,true,1,0.0086979,0.482457,0.424614,0;0;0;19;17;7;9;18
547.552,0.471938,true,1,0.00875048,0.421966,0.605141,0;0;0;19;13;9;11;18
549.792,0.471628,true,1,0.00418576,0.284896,0.600041,0;0;0;19;13;17;12;17
550.99,0.47151,true,1,0.00179915,0.276953,0.705023,0;0;0;23;11;11;9;18
551.295,0.471482,true,1,0.000644524,0.429643,0.623236,0;0;1;19;15;6;6;19
552.891,0.471311,true,1,0.00338278,0.527984,0.476807,0;0;0;13;14;8;10;19
553.112,0.469112,true,1,0.00141253,0.256692,0.826379,0;0;0;23;12;11;9;18
553.865,0.469051,true,1,0.00486434,0.345268,0.630503,0;0;0;20;17;0;3;20
556.119,0.466952,true,1,0.00236182,0.568779,0.333845,0;0;0;19;14;14;16;17
556.467,0.466577,true,1,0.00171579,0.59118,0.509383,0;0;1;19;14;15;15;17
557.392,0.466571,true,1,0.00518619,0.387436,0.626137,0;0;0;16;18;10;12;18
558.983,0.463414,true,1,0.00598236,0.117854,0.572522,1;0;0;20;16;11;10;18
560.065,0.462576,true,1,0.00285671,0.321996,0.602625,0;0;0;17;16;13;11;18
560.756,0.462257,true,1,0.00437995,0.275832,0.507404,0;0;0;24;13;10;11;18
563.103,0.461283,true,1,0.0058319,0.18095,0.525542,0;0;0;20;10;12;15;18
564.483,0.460054,true,1,0.0047421,0.328099,0.629597,0;0;0;15;14;6;7;20
565.553,0.458616,true,1,0.00673766,0.263984,0.714438,1;0;0;15;17;0;3;21
568.764,0.457473,true,1,0.00603451,0.397679,0.478254,2;0;0;17;18;7;10;19
569.604,0.456631,true,1,0.00379347,0.432334,0.680492,0;0;0;19;11;6;8;20
570.747,0.455374,true,1,0.00836099,0.215135,0.690114,0;0;0;20;17;15;10;18
574.519,0.452829,true,1,0.00860262,0.386336,0.57464,0;0;0;25;13;17;16;17
576.484,0.452488,true,1,0.00398711,0.514737,0.59473,0;0;0;23;20;10;12;18
577.299,0.451673,true,1,0.00342706,0.355008,0.574763,0;0;0;17;13;14;18;18
577.992,0.450163,true,1,0.00446991,0.467719,0.5519,0;0;1;17;17;2;4;21
578.89,0.448075,true,1,0.00637881,0.192453,0.328157,1;0;0;20;12;15;16;18
580.625,0.445577,true,1,0.00518959,0.356701,0.614122,0;0;0;21;15;15;14;18
581.519,0.445078,true,1,0.00597392,0.36466,0.608689,1;0;0;19;12;12;13;19
584.246,0.443024,true,1,0.00822485,0.541308,0.508219,0;0;0;18;12;13;14;19
586.602,0.441711,true,1,0.00603808,0.366498,0.524991,0;0;1;23;12;13;11;19
588.203,0.440893,true,1,0.00664148,0.385028,0.483914,0;0;1;21;16;6;9;20
590.587,0.438811,true,1,0.00654172,0.335304,0.485787,1;0;0;18;14;11;9;20
592.316,0.438321,true,1,0.00319777,0.512748,0.780757,0;0;0;19;14;4;8;21
593.082,0.438286,true,1,0.00168236,0.250293,0.59086,0;0;0;21;15;3;7;21
593.723,0.438186,true,1,0.0019655,0.555572,0.465493,0;0;0;18;11;14;17;19
594.285,0.437463,true,1,0.00453679,0.460759,0.682361,0;0;1;19;15;11;16;19
595.731,0.435128,true,1,0.00597042,0.308296,0.508854,0;0;0;18;16;13;15;19
597.005,0.432753,true,1,0.00546015,0.523,0.374363,0;0;0;19;16;9;11;20
599.528,0.431957,true,1,0.00662753,0.319073,0.772179,0;0;0;22;14;8;12;20
601.649,0.430869,true,1,0.00807757,0.380767,0.47339,0;0;0;19;18;8;12;20
604.033,0.427916,true,1,0.00526467,0.471258,0.377723,0;0;0;18;14;13;12;20
604.291,0.42779,true,1,0.0013763,0.437583,0.40423,0;0;0;21;16;15;14;19
605.201,0.426792,true,1,0.00248043,0.178644,0.679454,0;0;0;22;13;11;12;20
605.967,0.426656,true,1,0.00344466,0.310033,0.54168,0;0;0;20;18;10;11;20
607.892,0.426231,true,1,0.00368101,0.345376,0.649509,0;0;0;15;17;0;3;23
608.088,0.424917,true,1,0.00183221,0.389816,0.613883,0;0;0;22;17;10;11;20
608.565,0.424787,true,1,0.00434273,0.417166,0.637232,0;0;0;20;18;11;11;20
611.178,0.423753,true,1,0.00449208,0.567016,0.669876,0;0;1;18;16;9;9;21
611.752,0.423569,true,1,0.00216476,0.0985278,0.966327,0;0;0;17;16;14;13;20
612.851,0.423372,true,1,0.0029498,0.603684,0.41838,0;0;2;18;15;15;12;20
613.975,0.422965,true,1,0.00451631,0.177641,0.53308,0;0;0;26;16;9;11;20
615.701,0.421612,true,1,0.0041171,0.601898,0.355353,0;0;2;22;13;11;15;20
616.187,0.420777,true,1,0.00309515,0.474357,0.606845,0;0;1;21;18;8;8;21
617.065,0.419517,true,1,0.00622842,0.454323,0.517926,0;0;1;22;16;8;9;21
620.225,0.418513,true,1,0.00762396,0.194322,0.470536,0;0;0;21;15;4;8;22
622.968,0.418193,true,1,0.00440771,0.453923,0.272256,2;0;0;23;15;4;7;22
623.418,0.417012,true,1,0.00232,0.533841,0.50218,0;0;0;18;16;14;9;21
623.875,0.415673,true,1,0.00195164,0.579296,0.658546,0;0;1;26;14;13;12;20
623.913,0.415139,true,1,0.00288444,0.38903,0.405066,0;0;1;24;14;12;15;20
625.421,0.414135,true,1,0.00550971,0.218318,0.609086,0;0;0;21;15;6;8;22
627.191,0.412693,true,1,0.00506661,0.171688,0.548994,0;0;0;19;16;16;15;20
628.594,0.412125,true,1,0.0042614,0.47993,0.474673,0;0;1;24;18;14;12;20
629.997,0.411207,true,1,0.00368591,0.306957,0.658557,0;0;0;24;18;10;9;21
631.261,0.409558,true,1,0.00738607,0.827189,0.558414,1;0;0;23;15;10;12;21
634.986,0.40856,true,1,0.00622163,0.236027,0.514355,0;0;0;19;16;19;15;20
635.664,0.407852,true,1,0.0023199,0.136456,0.666548,0;0;0;23;15;6;10;22
635.801,0.406677,true,1,0.00399534,0.230502,0.597856,0;0;0;18;17;0;3;24
637.427,0.405151,true,1,0.00734791,0.56749,0.347688,0;0;0;22;17;13;11;21
640.891,0.404498,true,1,0.00539501,0.42771,0.498605,0;0;0;19;18;4;7;23
641.677,0.404324,true,1,0.00282117,0.408386,0.486467,0;0;0;26;12;16;17;20
643.246,0.404266,true,1,0.00515592,0.49497,0.48531,0;0;0;26;15;13;18;20
644.959,0.402358,true,1,0.00520212,0.08796,0.526435,0;0;0;23;22;11;11;21
645.586,0.400816,true,1,0.00357076,0.380301,0.488334,0;0;0;23;14;12;16;21
646.54,0.399952,true,1,0.00518374,0.384225,0.604895,0;0;0;22;13;14;16;21
649.213,0.399332,true,1,0.0064845,0.471433,0.668196,0;0;0;23;11;17;15;21
650.455,0.397159,true,1,0.00676333,0.381376,0.599919,0;0;0;21;15;17;14;21
653.214,0.396294,true,1,0.00492252,0.103075,0.882576,1;0;0;25;16;16;12;21
653.85,0.395676,true,1,0.00673341,0.205267,0.506521,0;0;0;23;15;13;10;22
657.572,0.393835,true,1,0.00677077,0.515313,0.449444,0;0;0;23;18;6;8;23
657.654,0.39233,true,1,0.00806398,0.180667,0.535494,0;0;0;22;16;11;13;22
663.146,0.391425,true,1,0.00873031,0.294253,0.710744,0;0;0;26;13;14;18;21
664.733,0.391297,true,1,0.00339277,0.646253,0.628773,0;0;0;23;23;1;4;24
665.612,0.390593,true,1,0.00472745,0.304184,0.501301,0;0;0;24;21;1;5;24
667.677,0.389396,true,1,0.00447752,0.438718,0.403844,2;0;0;21;18;10;16;22
668.758,0.389333,true,1,0.00213022,0.347479,0.72705,1;0;0;21;20;16;10;22
669.032,0.388581,true,1,0.00189165,0.4688,0.726635,2;0;0;23;19;15;10;22
669.342,0.387675,true,1,0.00177728,0.460698,0.335867,1;0;0;20;13;11;13;23
669.773,0.386891,true,1,0.00538984,0.335083,0.599706,0;0;0;25;12;19;18;21
673.061,0.385694,true,1,0.00583318,0.624814,0.586816,1;0;1;21;13;15;17;22
673.296,0.384381,true,1,0.00163461,0.44482,0.728086,2;0;1;22;16;15;14;22
673.441,0.384073,true,1,0.00270757,0.324907,0.785331,1;0;0;21;19;14;14;22
674.925,0.383205,true,1,0.00423599,0.196232,0.568314,0;0;0;20;17;15;16;22
676.601,0.383157,true,1,0.00677182,0.0819395,0.619546,0;0;0;25;13;10;13;23
679.437,0.380926,true,1,0.00668703,0.23755,0.706193,0;0;0;22;22;0;4;25
680.925,0.380709,true,1,0.00397579,0.140679,0.639397,0;0;0;20;17;15;18;22
682.371,0.380019,true,1,0.00519902,0.358202,0.567021,0;0;3;24;13;17;16;22
684.859,0.379668,true,1,0.00390144,0.446181,0.654002,0;0;0;21;15;4;8;25
684.995,0.378743,true,1,0.00516674,0.255314,0.671683,1;0;0;24;16;9;15;23
687.571,0.376828,true,1,0.00830508,0.353976,0.795581,0;0;0;23;23;10;11;23
689.56,0.374486,true,1,0.00729891,0.228024,0.64365,0;0;0;24;15;19;16;22
692.032,0.373765,true,1,0.00510478,0.361151,0.633691,0;0;0;24;18;9;9;24
693.571,0.373689,true,1,0.0031425,0.344521,0.396149,0;0;0;23;23;10;13;23
693.803,0.372219,true,1,0.00537947,0.236045,0.252379,0;0;0;24;17;19;16;22
697.814,0.371508,true,1,0.00341695,0.394079,0.307288,0;0;0;25;23;10;13;23
699.344,0.371308,true,1,0.00570412,0.078903,0.477388,0;0;0;22;18;4;10;25
701.661,0.369418,true,1,0.00743518,0.600064,0.651378,0;0;2;24;17;12;17;23
704.942,0.368129,true,1,0.00738225,0.526335,0.356129,0;0;0;21;19;5;11;25
706.806,0.367276,true,1,0.006721,0.372746,0.488635,2;0;0;24;19;5;9;25
708.667,0.36473,true,1,0.010913,0.330465,0.148253,1;0;0;24;20;16;14;23
713.486,0.362712,true,1,0.00823536,0.560208,0.725637,0;0;1;23;17;8;11;25
714.569,0.362016,true,1,0.00576176,0.425435,0.312766,0;0;0;21;16;10;12;25
717.82,0.360455,true,1,0.0091729,0.383509,0.365543,0;0;0;25;19;9;9;25
720.574,0.358769,true,1,0.00911088,0.426574,0.84189,0;0;0;22;18;17;13;24
724.184,0.357832,true,1,0.00606077,0.573669,0.678642,0;0;0;24;23;9;9;25
725.038,0.357372,true,1,0.00180789,0.374682,0.804671,0;0;0;24;21;16;19;23
725.1,0.356789,true,1,0.00374033,0.300806,0.66766,0;0;0;23;20;8;13;25
727.577,0.356183,true,1,0.00481256,0.585422,0.673824,1;0;0;25;17;12;18;24
728.507,0.355472,true,1,0.00335497,0.432417,0.623885,0;0;2;24;15;12;13;25
729.258,0.354218,true,1,0.0048127,0.464131,0.586172,0;0;1;25;21;14;14;24
731.828,0.354025,true,1,0.00581349,0.471278,0.545136,0;0;0;25;24;8;11;25
733.936,0.353476,true,1,0.00497605,0.428562,0.444745,0;0;0;24;17;25;17;23
735.054,0.352215,true,1,0.0046777,0.533103,0.591868,0;0;0;23;18;10;16;25
737.128,0.351686,true,1,0.00638839,0.312779,0.576172,0;0;1;24;16;15;20;24
740.462,0.351604,true,1,0.00624757,0.376002,0.617155,0;0;0;21;16;8;8;26
740.903,0.348998,true,1,0.00763073,0.238315,0.810894,0;0;0;25;23;10;13;25
746.314,0.348769,true,1,0.00346217,0.245963,0.525576,0;0;0;29;20;8;13;25
746.501,0.346061,true,1,0.00741718,0.404118,0.5036,0;0;0;27;19;11;14;25
751.099,0.346037,true,1,0.0085107,0.164309,0.545377,1;0;0;29;15;15;19;24
752.893,0.344286,true,1,0.00537459,0.366733,0.494469,1;0;0;29;15;18;17;24
754.395,0.343799,true,1,0.0032755,0.493011,0.556813,0;0;0;24;19;5;11;26
755.47,0.343779,true,1,0.00267781,0.368124,0.774121,0;0;0;29;16;15;20;24
756.295,0.343072,true,1,0.00232354,0.321949,0.747079,1;0;0;29;15;17;19;24
756.55,0.342291,true,1,0.00436547,0.113905,0.625465,1;0;0;26;17;19;13;25
759.135,0.341499,true,1,0.00458681,0.301049,0.601884,0;0;0;24;19;19;22;24
759.931,0.341238,true,1,0.0031308,0.477803,0.621095,3;0;1;24;21;14;17;25
761.688,0.34115,true,1,0.00347755,0.176667,0.689286,0;0;0;29;15;18;13;25
762.918,0.341078,true,1,0.00187797,0.236783,0.567006,0;0;0;25;24;8;7;26
763.256,0.340997,true,1,0.00291744,0.117794,0.991765,0;0;0;18;19;11;13;26
764.286,0.339227,true,1,0.00586041,0.125543,0.641827,0;0;0;25;23;19;13;25
766.652,0.338256,true,1,0.00457453,0.350642,0.500654,2;0;0;25;21;9;9;26
767.158,0.337423,true,1,0.00227894,0.568535,0.449668,0;0;1;26;17;15;20;25
767.249,0.336099,true,1,0.00607726,0.317684,0.768723,0;0;0;26;19;16;18;25
770.999,0.335063,true,1,0.00835656,0.397198,0.521691,1;0;0;26;19;16;19;25
773.975,0.335036,true,1,0.00452255,0.283803,0.677212,0;0;0;23;15;12;15;26
774.892,0.33487,true,1,0.00382754,0.364238,0.578608,0;0;0;29;20;19;13;25
775.793,0.332643,true,1,0.00956618,0.198874,0.68356,0;0;1;26;19;19;18;25
781.78,0.332427,true,1,0.00968754,0.519159,0.743745,0;0;1;27;16;9;15;26
783.014,0.330539,true,1,0.00366793,0.258595,0.688347,0;0;0;29;21;19;15;25
783.446,0.330018,true,1,0.00293805,0.461511,0.298157,1;0;1;25;21;12;12;26
785.087,0.329725,true,1,0.00290756,0.254319,0.579656,3;0;0;26;19;22;18;25
785.837,0.329725,true,1,0.00118361,0.22279,0.654324,3;0;1;26;19;22;18;25
785.912,0.329382,true,1,0.00129289,0.307732,0.769382,0;0;0;25;20;24;18;25
786.735,0.329345,true,1,0.00394669,0.549651,0.225644,0;0;2;25;25;10;12;26
788.61,0.328157,true,1,0.00703194,0.224706,0.951136,0;0;0;25;15;16;15;26
791.861,0.327529,true,1,0.00542675,0.110891,0.594771,0;0;0;28;16;15;12;26
792.913,0.326856,true,1,0.00288056,0.38696,0.711511,1;0;0;28;21;23;16;25
793.954,0.326821,true,1,0.00364768,0.195868,0.546461,1;0;0;23;21;6;8;27
795.36,0.325653,true,1,0.00526617,0.347242,0.640455,1;0;0;25;15;16;17;26
797.372,0.324912,true,1,0.00586603,0.508873,0.691138,0;0;0;25;22;4;9;27
800.021,0.322739,true,1,0.00501949,0.332969,0.871256,0;0;0;24;21;14;17;26
801.376,0.322295,true,1,0.00627415,0.291633,0.642035,0;0;0;24;19;15;18;26
805.206,0.322144,true,1,0.00596253,0.327425,0.195397,0;0;0;29;25;10;13;26
806.283,0.321699,true,1,0.00263722,0.37616,0.442497,0;0;0;25;14;19;19;26
806.529,0.320603,true,1,0.00613839,0.274066,0.393601,2;0;0;28;19;13;16;26
810.565,0.319924,true,1,0.00606567,0.447142,0.408496,0;0;0;27;23;22;23;25
810.772,0.318865,true,1,0.00738,0.512257,0.503395,2;0;0;28;21;13;16;26
815.496,0.317461,true,1,0.00672692,0.245569,0.713834,0;0;0;29;16;19;15;26
815.647,0.317195,true,1,0.00443789,0.349091,0.566791,0;0;0;26;15;19;20;26
818.545,0.316107,true,1,0.00557336,0.285308,0.569468,0;0;0;24;22;1;5;28
819.262,0.315171,true,1,0.0021549,0.397032,0.668266,0;0;0;29;19;18;15;26
819.815,0.315131,true,1,0.00405631,0.343335,0.600446,0;0;0;26;18;17;21;26
822.723,0.31495,true,1,0.0040199,0.192937,0.309823,1;0;0;29;15;20;17;26
823.254,0.314926,true,1,0.00319809,0.282298,0.65126,0;0;0;29;14;19;19;26
825.299,0.314546,true,1,0.00713488,0.0938878,0.526189,0;0;0;29;21;21;13;26
827.748,0.312133,true,1,0.00581032,0.124353,0.591232,0;0;0;29;23;18;15;26
828.375,0.311391,true,1,0.00261433,0.238811,0.566253,0;0;0;26;21;19;20;26
829.489,0.311252,true,1,0.00562034,0.525527,0.133127,1;0;0;29;18;19;18;26
833.044,0.310894,true,1,0.00908812,0.388855,0.616001,0;0;0;24;26;11;12;27
836.703,0.309943,true,1,0.00622636,0.503845,0.639643,2;0;0;24;25;10;15;27
837.723,0.309459,true,1,0.00255695,0.423514,0.649345,1;0;0;29;15;20;22;26
839.719,0.309154,true,1,0.00178485,0.425388,0.916607,1;0;0;29;19;9;15;27
839.81,0.308767,true,1,0.00286595,0.495045,0.530957,0;1;0;28;23;9;13;27
841.88,0.308569,true,1,0.00649083,0.522282,0.879457,0;0;0;29;24;1;5;28
844.594,0.307276,true,1,0.00673902,0.234374,0.379226,2;0;1;25;17;15;18;27
846.951,0.307178,true,1,0.00303437,0.322819,0.817138,0;0;0;29;14;15;16;27
846.956,0.306768,true,1,0.00314219,0.548383,0.476505,0;0;2;25;18;20;14;27
848.193,0.304836,true,1,0.00452251,0.458624,0.694177,0;0;0;24;25;15;15;27
848.959,0.303722,true,1,0.0079639,0.405354,0.673825,0;0;0;28;21;14;14;27
853.915,0.302784,true,1,0.00986845,0.268716,0.778241,0;0;0;20;25;0;4;29
856.277,0.301522,true,1,0.0123612,0.259711,0.162633,0;0;0;29;20;16;14;27
862.791,0.29959,true,1,0.0125302,0.272612,0.603401,0;0;0;25;24;16;19;27
865.401,0.298476,true,1,0.00704916,0.288314,0.625551,0;0;0;22;26;0;5;29
867.473,0.297195,true,1,0.0128025,0.36159,0.72914,0;0;0;29;20;18;16;27
875.772,0.296947,true,1,0.0104674,0.476256,0.680972,7;0;0;26;23;0;6;29
875.959,0.295955,true,1,0.00252587,0.346373,0.418782,0;0;0;28;21;14;23;27
876.81,0.295123,true,1,0.00723617,0.211674,0.74072,0;0;0;26;19;25;18;27
881.793,0.295048,true,1,0.00678377,0.317369,0.573411,0;0;0;27;20;4;7;29
882.233,0.294204,true,1,0.00451229,0.412904,0.585894,0;0;0;29;19;29;23;26
885.007,0.293843,true,1,0.00349273,0.0945867,0.493387,0;0;0;28;23;0;8;29
885.05,0.293768,true,1,0.00131571,0.409062,0.624768,0;0;2;23;24;4;9;29
885.91,0.29344,true,1,0.00192234,0.272996,0.56769,0;0;0;25;16;16;18;28
886.121,0.292688,true,1,0.000927199,0.266414,0.541319,1;0;0;29;24;0;6;29
886.188,0.291979,true,1,0.00580765,0.338492,0.500823,0;0;0;28;26;8;13;28
890.493,0.291491,true,1,0.00649959,0.310548,0.598508,0;0;0;29;25;0;7;29
891.119,0.290698,true,1,0.00217676,0.337339,0.544783,0;0;1;29;27;16;19;27
891.735,0.290445,true,1,0.0018974,0.362042,0.509435,0;0;0;29;26;0;6;29
892.485,0.290214,true,1,0.00343761,0.25482,0.572743,1;0;0;27;28;0;6;29
894.344,0.289769,true,1,0.00258822,0.617157,0.949267,1;0;0;27;25;18;24;27
894.467,0.289731,true,1,0.00266584,0.415909,0.59413,1;0;1;29;27;17;19;27
895.739,0.288297,true,1,0.00354991,0.276045,0.786194,0;0;0;27;26;11;15;28
896.417,0.28791,true,1,0.00630651,0.454684,0.54137,0;0;0;29;18;25;21;27
900.796,0.287349,true,1,0.00169774,0.33161,0.721157,0;0;0;28;19;19;14;28
901.297,0.286502,true,1,0.00147812,0.450386,0.933616,0;0;1;29;24;24;19;27
901.509,0.286442,true,1,0.00556865,0.496498,0.777735,1;0;0;26;21;16;18;28
905.95,0.286052,true,1,0.00697188,0.530134,0.428453,0;0;2;29;19;13;19;28
907.45,0.286052,true,1,0.00511119,0.349717,0.475909,2;0;2;29;19;13;19;28
909.671,0.284807,true,1,0.00535826,0.475182,0.814442,0;0;0;28;22;8;10;29
911.139,0.284427,true,1,0.00291364,0.185017,0.842811,0;0;0;24;23;10;13;29
911.457,0.283592,true,1,0.00310765,0.377544,0.586892,1;0;2;29;22;17;15;28
913.26,0.283458,true,1,0.00656933,0.275756,0.774746,0;0;0;25;23;10;13;29
916.988,0.283124,true,1,0.00725041,0.408803,0.752914,0;0;0;29;21;10;10;29
919.116,0.282565,true,1,0.00373816,0.50802,0.770424,0;0;2;24;22;11;15;29
919.227,0.281486,true,1,0.00413765,0.35404,0.591109,2;0;1;29;21;26;24;27
921.633,0.28081,true,1,0.00507227,0.26034,0.676364,0;0;0;29;23;9;11;29
923.288,0.280808,true,1,0.00229176,0.336588,0.641153,0;0;0;25;20;14;15;29
923.566,0.280653,true,1,0.00212034,0.343544,0.581845,0;0;0;29;27;6;10;29
924.707,0.280104,true,1,0.00514536,0.0986488,0.337264,0;0;0;29;22;11;11;29
926.403,0.277859,true,1,0.00869463,0.571457,0.496543,0;0;0;29;22;19;19;28
931.95,0.277291,true,1,0.00813898,0.329757,0.656826,0;0;0;29;24;11;12;29
932.942,0.276804,true,1,0.00329443,0.318569,0.738963,0;0;0;26;25;12;15;29
934.297,0.276411,true,1,0.00334122,0.360311,0.556225,0;0;0;27;21;13;16;29
935.427,0.276071,true,1,0.00650334,0.34882,0.839155,0;0;0;29;23;12;13;29
939.557,0.275621,true,1,0.00599121,0.311042,0.490783,0;0;0;29;27;11;11;29
940.51,0.275421,true,1,0.0030878,0.162684,0.636542,0;0;0;29;26;13;11;29
942.846,0.275284,true,1,0.00311105,0.323658,0.389357,0;0;0;29;29;9;11;29
943.097,0.27515,true,1,0.00126263,0.409491,0.766554,0;0;0;29;26;28;25;27
943.799,0.275028,true,1,0.00380988,0.437595,0.804177,0;0;0;28;29;11;11;29
945.412,0.27353,true,1,0.00304256,0.453339,0.497226,0;0;2;29;26;12;13;29
945.45,0.273436,true,1,0.00234883,0.537838,0.542826,0;0;2;29;24;11;16;29
946.95,0.272699,true,1,0.00591766,0.295704,0.649569,0;0;0;29;24;11;17;29
949.561,0.271699,true,1,0.00710094,0.225668,0.801932,0;0;0;28;26;22;22;28
952.13,0.270988,true,1,0.00784986,0.595045,0.57846,1;0;0;28;23;14;18;29
955.811,0.270596,true,1,0.00580221,0.443043,0.764934,0;0;0;29;18;17;19;29
957.015,0.270573,true,1,0.00377073,0.396791,0.343216,0;0;0;26;27;18;15;29
958.949,0.270272,true,1,0.00348654,0.294391,0.801899,0;0;0;27;29;15;14;29
959.206,0.269201,true,1,0.00518559,0.267087,0.890266,0;0;2;29;26;15;15;29
962.464,0.268617,true,1,0.00613139,0.50329,0.945837,0;1;0;28;26;14;18;29
963.675,0.267715,true,1,0.00346092,0.524972,0.476152,0;0;2;28;23;17;19;29
964.922,0.267683,true,1,0.00252418,0.236525,0.215192,0;0;0;28;21;22;17;29
965.726,0.267317,true,1,0.00219095,0.248027,0.67082,0;0;0;29;19;20;19;29
966.304,0.26657,true,1,0.00487101,0.470967,0.815862,0;0;0;29;26;16;17;29
969.015,0.265744,true,1,0.00792189,0.295752,0.291356,0;0;0;28;25;18;19;29
972.438,0.265195,true,1,0.00653365,0.395013,0.67083,0;0;1;29;22;21;18;29
974.121,0.264681,true,1,0.00350579,0.519012,0.727892,0;0;1;28;23;19;21;29
975.165,0.264606,true,1,0.00258692,0.499716,0.794439,0;0;0;27;25;22;19;29
975.969,0.263998,true,1,0.00638026,0.27512,0.55403,0;0;0;29;21;20;21;29
980.062,0.263433,true,1,0.00771495,0.441078,0.641075,0;0;0;29;25;16;23;29
982.434,0.263317,true,1,0.00326841,0.46134,0.758557,0;0;0;29;29;15;19;29
982.975,0.263291,true,1,0.000534425,0.370631,0.459061,1;0;2;29;24;24;17;29
983.135,0.262964,true,1,0.00242712,0.348286,0.576537,0;0;0;29;27;22;16;29
984.63,0.262532,true,1,0.00270829,0.392145,0.64997,0;0;0;29;29;17;18;29
984.915,0.261816,true,1,0.00357084,0.459714,0.534271,1;0;0;29;21;22;22;29
987.63,0.26175,true,1,0.00603784,0.391402,0.943042,0;0;0;29;29;17;19;29
990.17,0.261644,true,1,0.00429538,0.457653,0.480503,1;0;1;28;19;26;22;29
990.716,0.260643,true,1,0.00372018,0.239954,0.61118,0;0;0;29;19;25;23;29
992.758,0.260557,true,1,0.00392624,0.248948,0.455486,0;0;2;29;25;18;25;29
993.716,0.259901,true,1,0.00231476,0.148893,0.968722,0;0;0;29;19;25;24;29
994.734,0.259349,true,1,0.00272594,0.462,0.65408,0;0;0;29;27;23;19;29
995.885,0.259064,true,1,0.00253636,0.554255,0.607049,0;0;1;29;27;22;20;29
996.689,0.258897,true,1,0.00297906,0.488294,0.636248,1;0;0;29;27;20;22;29
998.302,0.258714,true,1,0.0032397,0.527633,0.691173,0;0;3;29;25;21;24;29
999.202,0.257816,true,1,0.00759925,0.173659,0.729407,0;0;0;29;23;25;23;29
1004.69,0.25778,true,1,0.00905257,0.392449,0.561939,0;0;0;29;22;21;27;29
1006.62,0.256864,true,1,0.00419972,0.605606,0.270205,0;0;0;29;29;22;21;29
1007.73,0.256735,true,1,0.0035869,0.311773,0.54634,0;0;2;29;20;27;24;29
1009.23,0.255988,true,1,0.00577453,0.152242,0.644039,0;0;0;29;20;27;25;29
1011.97,0.255388,true,1,0.00646586,0.556212,0.538868,2;0;0;29;22;27;24;29
1017.37,0.254718,true,1,0.00529993,0.209723,0.615738,0;0;1;29;20;29;24;29
1018.16,0.254353,true,1,0.00175509,0.354507,0.394973,1;0;0;29;29;25;22;29
1018.62,0.254246,true,1,0.00284609,0.29202,0.922426,0;0;0;29;29;22;25;29
1020.22,0.253639,true,1,0.00433116,0.445793,0.618803,0;0;1;28;24;27;26;29
1022.61,0.253286,true,1,0.00296213,0.191794,0.489694,0;0;0;29;29;26;22;29
1024.23,0.252639,true,1,0.00273877,0.204905,0.680879,0;0;0;29;25;29;23;29
1024.62,0.252624,true,1,0.00441703,0.445555,0.758321,0;0;1;29;22;29;25;29
1027.98,0.252371,true,1,0.00509395,0.517305,0.624175,0;0;1;28;26;29;24;29
1028.61,0.251818,true,1,0.00381698,0.621995,0.686471,0;0;0;29;29;26;24;29
1030.81,0.251517,true,1,0.00471206,0.305043,0.492335,0;0;0;29;29;27;23;29
1032.36,0.251154,true,1,0.00347608,0.496538,0.514638,0;0;1;29;29;26;25;29
1036.46,0.250185,true,1,0.00590128,0.518511,0.597523,0;0;1;29;27;29;24;29
1037.56,0.250088,true,1,0.00442373,0.544788,0.515956,0;0;1;29;29;27;25;29
1039.96,0.249519,true,1,0.00466312,0.418085,0.879574,0;0;0;29;28;29;24;29
1041.3,0.249475,true,1,0.00364755,0.286239,0.773704,0;0;1;29;21;28;29;29
1042.72,0.248796,true,1,0.00284628,0.389104,0.21472,2;0;1;29;26;29;26;29
1043.37,0.248775,true,1,0.00346662,0.551244,0.475305,0;0;2;29;22;29;28;29
1045.74,0.248705,true,1,0.00385215,0.288247,0.20546,0;0;0;28;23;29;29;29
1046.49,0.248327,true,1,0.00163587,0.281271,0.773287,1;0;0;29;21;29;29;29
1046.86,0.247739,true,1,0.00115165,0.48821,0.605132,1;0;0;29;24;29;28;29
