weight,max_displacement,feasible,rank,crowding_distance,used_CR,used_F,variables
601.372,1.43432,true,1,0.0112937,0.648558,0.605254,21;40;1;38;31;16;1;43;0;20;2;15;40;35;18;22;33;1;2;0;17;28;20;1;1
603.065,1.43264,true,1,0.00569476,0.465777,0.378439,19;27;13;28;28;8;0;42;0;29;1;17;38;44;28;33;10;5;1;1;35;30;31;2;7
605.194,1.42465,true,1,0.00950359,0.467758,0.57292,19;25;13;44;35;9;0;44;0;22;2;16;36;18;27;35;12;2;2;1;44;26;25;4;10
608.038,1.40646,true,1,0.012037,0.575116,0.586182,20;28;12;44;44;9;0;44;0;21;1;16;25;24;44;25;11;3;3;5;19;23;44;0;3
617.327,1.40506,true,1,0.00589008,0.613201,0.199114,19;44;10;24;22;12;0;44;0;25;0;15;44;44;16;16;41;10;0;3;27;17;41;2;19
618.757,1.40075,true,1,0.0124036,0.642575,0.414463,22;25;21;37;27;11;0;44;0;19;0;8;36;22;22;26;43;13;4;8;12;24;37;0;17
625.525,1.39072,true,1,0.0114249,0.420778,0.57867,20;19;9;40;43;16;1;44;0;21;0;15;44;28;23;44;24;15;0;1;25;32;19;0;9
626.614,1.38975,true,1,0.00396992,0.391141,0.411781,19;36;4;34;29;12;0;40;0;29;1;29;44;44;34;24;6;10;2;4;33;26;32;0;7
627.496,1.38144,true,1,0.00996165,0.391235,0.697779,21;36;13;39;37;11;0;44;0;19;0;8;36;37;12;29;43;6;2;8;12;24;37;1;17
631.981,1.36947,true,1,0.0105221,0.485617,0.954226,23;39;6;27;23;16;0;44;0;36;1;14;44;18;31;32;9;13;1;2;34;25;23;1;15
633.883,1.36519,true,1,0.00654573,0.320748,0.614755,20;30;17;38;44;10;1;44;0;28;1;13;40;14;43;44;25;10;0;0;23;27;17;1;7
636.726,1.36492,true,1,0.00525009,0.395836,0.672154,21;22;29;44;44;9;0;44;0;22;0;17;44;20;24;33;15;15;1;1;31;8;28;3;12
637.543,1.36049,true,1,0.00423439,0.559856,0.528765,19;36;4;34;29;12;0;44;0;29;2;29;44;44;34;34;6;10;2;4;33;26;32;0;7
638.916,1.35564,true,1,0.00648759,0.460079,0.337407,23;44;9;35;44;18;0;44;0;18;0;20;44;26;32;10;31;0;2;10;11;31;18;0;2
640.236,1.34151,true,1,0.00580255,0.422333,0.706591,25;34;11;37;27;12;0;44;0;23;0;27;44;21;18;35;20;8;1;2;37;17;22;1;1
642.859,1.3367,true,1,0.00508869,0.327561,0.51293,25;34;11;37;27;12;0;42;0;23;0;28;44;31;18;35;25;8;1;2;28;17;22;1;1
644.163,1.33181,true,1,0.00864578,0.310053,0.306056,22;44;12;25;44;12;0;44;0;20;0;18;44;31;30;26;11;9;0;9;25;26;38;0;8
648.853,1.32583,true,1,0.00927305,0.559338,0.484244,19;36;13;42;33;12;0;42;0;29;0;29;44;34;26;35;8;9;2;0;27;39;31;0;12
655.797,1.31304,true,1,0.0109121,0.3082,0.512709,20;30;17;38;44;10;2;44;0;34;1;13;40;14;43;44;18;10;3;2;23;27;44;1;7
660.989,1.31078,true,1,0.0112207,0.584255,0.418769,22;44;10;42;33;19;0;44;0;37;0;23;44;42;14;18;16;5;0;8;16;44;15;0;9
664.18,1.29245,true,1,0.0105307,0.520818,0.586808,28;34;18;34;26;16;0;44;0;26;1;11;44;36;24;20;16;7;4;1;25;21;37;2;8
667.55,1.28276,true,1,0.0182712,0.434472,0.554416,22;44;11;35;44;14;0;44;0;20;0;21;44;31;30;24;17;9;0;7;31;26;38;0;16
676.669,1.25904,true,1,0.0167394,0.40419,0.551941,20;26;26;44;42;8;0;44;0;43;0;16;44;44;38;36;7;7;3;5;24;27;44;0;3
679.299,1.24553,true,1,0.0237864,0.516072,0.55179,22;43;9;40;38;12;0;44;0;23;0;28;44;21;38;26;23;9;0;11;35;26;44;0;9
696.187,1.24385,true,1,0.00195484,0.490632,0.524259,23;34;29;42;44;9;1;44;0;28;1;14;43;40;20;37;19;2;2;2;44;44;22;5;10
696.353,1.23974,true,1,0.00431877,0.430556,0.463762,23;31;19;44;44;11;0;44;0;20;1;22;44;22;44;38;35;10;2;1;21;44;28;2;15
698.707,1.23644,true,1,0.00833098,0.327794,0.622845,25;43;12;33;35;14;0;43;0;41;0;18;44;43;15;30;28;8;1;6;34;34;25;1;16
699.909,1.21608,true,1,0.0160647,0.429461,0.801632,25;42;13;44;30;13;0;43;0;39;0;15;44;21;37;19;24;18;0;0;26;44;44;0;10
708.832,1.21433,true,1,0.0119198,0.432851,0.648543,29;31;8;44;31;13;0;44;0;20;0;29;36;44;34;23;21;14;1;5;31;34;44;0;11
709.41,1.21398,true,1,0.0159575,0.556819,0.441418,23;34;29;42;44;11;1;44;0;34;1;16;44;40;40;39;19;15;4;0;21;24;37;2;10
719.904,1.19966,true,1,0.0224168,0.490314,0.487427,24;34;29;44;44;12;2;44;0;34;1;19;44;40;40;26;34;17;1;0;21;24;32;2;10
725.551,1.18327,true,1,0.0154062,0.436056,0.641244,30;32;7;44;42;16;0;44;0;35;0;20;44;21;28;36;23;0;2;2;31;43;38;0;10
735.852,1.18064,true,1,0.0155489,0.688379,0.52885,21;41;20;44;44;11;0;44;0;44;0;30;44;44;41;44;20;17;2;3;30;28;35;2;13
737.623,1.17822,true,1,0.00442004,0.408507,0.713367,29;44;15;33;44;16;0;44;0;37;0;26;44;27;23;27;34;18;1;5;28;16;44;0;10
738.229,1.17161,true,1,0.0119316,0.575152,0.582515,29;44;15;40;32;15;0;43;0;25;0;23;44;44;23;44;24;9;6;1;38;20;44;5;12
745.328,1.16312,true,1,0.0203844,0.360494,0.294923,29;44;9;33;44;21;0;44;0;44;0;26;44;44;23;27;24;13;1;5;24;21;44;0;10
753.149,1.15847,true,1,0.0144053,0.37164,0.482347,31;41;7;44;39;21;0;44;0;32;0;26;44;20;33;44;19;0;0;4;36;44;35;0;12
753.697,1.13818,true,1,0.00775373,0.404059,0.523865,31;44;6;44;27;17;0;44;0;43;0;21;44;42;36;42;12;10;3;7;26;28;44;1;10
759.534,1.13422,true,1,0.0155384,0.378327,0.353063,29;44;9;44;44;21;0;44;0;40;0;31;44;44;23;27;24;13;1;5;28;21;44;0;10
767.865,1.13061,true,1,0.0223657,0.640871,0.67646,36;44;11;44;32;17;1;44;0;30;0;16;44;36;26;26;23;1;1;3;44;44;32;4;6
776.099,1.12119,true,1,0.0154291,0.499827,0.857915,30;32;9;44;44;19;0;44;0;44;0;23;44;44;25;44;24;16;1;5;27;43;43;1;14
777.843,1.1112,true,1,0.0132997,0.464889,0.369933,29;43;29;44;40;11;0;44;0;43;0;19;44;44;23;38;34;0;2;0;44;36;44;0;12
784.584,1.10362,true,1,0.0169594,0.569179,0.576546,35;44;8;44;27;17;0;44;0;40;0;21;44;41;36;42;12;10;1;7;26;44;44;1;10
790.143,1.09628,true,1,0.00939352,0.374302,0.625919,31;44;20;44;42;14;0;44;0;44;0;28;44;44;44;42;11;5;2;8;17;44;44;0;5
791.181,1.09138,true,1,0.00912494,0.380909,0.540783,31;42;20;44;42;14;0;44;0;44;0;28;44;41;33;42;11;20;2;8;24;41;44;0;5
796.925,1.09114,true,1,0.0263108,0.476294,0.473598,32;36;22;44;44;13;0;44;0;44;0;13;44;44;39;44;19;12;0;1;43;44;44;3;7
811.674,1.08329,true,1,0.0268875,0.531367,0.269039,31;44;16;44;44;17;1;44;0;44;0;32;44;44;17;44;27;5;1;1;44;44;44;2;19
816.642,1.07406,true,1,0.00848378,0.436049,0.479859,30;43;29;44;44;12;0;44;0;44;0;39;44;40;38;39;34;15;2;5;44;30;32;0;10
824.037,1.07129,true,1,0.0127532,0.47131,0.498049,35;44;29;44;44;14;0;44;0;23;1;25;44;44;40;44;34;15;2;0;32;44;32;3;12
826.104,1.06434,true,1,0.00795297,0.516974,0.376135,32;36;22;44;44;13;0;44;0;44;0;39;44;44;36;44;37;12;0;1;43;44;32;3;10
829.351,1.0625,true,1,0.0083213,0.55896,0.516938,39;41;11;44;37;19;0;44;0;39;0;19;42;43;44;25;36;16;2;4;32;32;44;2;17
831.465,1.05373,true,1,0.00867566,0.600428,0.429332,33;44;17;39;44;14;0;44;0;39;0;26;44;44;44;44;44;14;0;17;44;33;44;0;8
835.197,1.05328,true,1,0.00686441,0.605807,0.69038,39;44;14;41;40;19;0;44;0;36;0;23;44;43;34;44;42;11;2;2;23;37;44;3;7
836.975,1.05279,true,1,0.00261767,0.494975,0.257267,31;44;26;44;41;12;0;44;0;44;0;39;44;44;44;44;34;14;2;5;43;44;32;3;12
837.203,1.05224,true,1,0.00621581,0.43114,0.600684,35;44;13;44;44;20;0;44;0;44;0;40;44;44;44;44;17;11;3;0;24;44;44;0;8
841.734,1.05029,true,1,0.0088292,0.32278,0.554327,32;43;39;44;44;11;0;44;0;44;0;21;40;36;44;44;34;11;4;6;44;44;44;1;20
843.885,1.04339,true,1,0.0140622,0.422599,0.622579,39;44;11;41;44;19;0;44;0;44;0;23;42;43;34;44;22;17;2;4;44;32;44;0;9
851.965,1.03861,true,1,0.0132022,0.337395,0.448233,37;44;7;44;41;22;0;44;0;44;0;40;44;44;42;44;30;6;2;1;40;37;44;1;8
853.326,1.03328,true,1,0.0135682,0.40993,0.622161,35;44;29;44;44;14;0;44;0;44;0;25;44;44;40;44;34;15;2;4;44;44;32;3;12
861.528,1.02721,true,1,0.0233519,0.449643,0.571962,36;44;19;44;44;16;0;44;0;38;0;29;44;44;28;44;37;14;3;6;44;44;44;0;30
871.155,1.02352,true,1,0.013329,0.392969,0.541577,39;29;21;44;44;14;0;44;0;44;0;27;44;44;44;44;44;16;3;5;44;44;44;0;10
871.409,1.01951,true,1,0.00277524,0.354629,0.588144,34;44;30;44;44;13;0;44;0;44;0;44;44;44;44;44;26;16;3;5;44;44;43;4;10
872.572,1.01731,true,1,0.00359048,0.448451,0.373969,39;43;30;44;44;14;0;44;0;44;0;25;44;44;42;31;26;15;7;5;44;44;38;4;10
873.77,1.01527,true,1,0.00900848,0.483826,0.934604,36;44;19;44;44;15;0;44;0;38;0;29;44;44;36;44;41;17;4;12;44;44;44;0;30
879.397,1.00725,true,1,0.0225911,0.375323,0.630935,36;44;19;44;44;15;0;44;0;38;0;39;44;44;44;43;41;21;4;12;44;44;44;0;12
890.839,1.00243,true,1,0.017058,0.560051,0.714144,44;44;9;44;44;21;0;44;0;44;0;26;44;44;44;39;26;9;1;13;36;44;44;0;10
892.698,1.00211,true,1,0.00507693,0.386816,0.513145,44;42;8;44;44;21;0;44;0;44;0;26;44;44;36;44;32;12;0;7;37;44;44;0;18
897.56,0.999117,true,1,0.0132961,0.66726,0.894482,44;44;23;42;44;18;0;44;0;43;0;23;44;44;33;35;40;20;2;4;39;43;44;0;9
904.664,0.994803,true,1,0.00963777,0.630987,0.566428,44;44;24;44;44;17;0;44;0;44;0;26;44;44;44;44;31;4;1;6;37;44;44;2;14
908.708,0.994519,true,1,0.0054973,0.466211,0.486102,44;44;18;44;44;21;0;44;0;44;0;26;44;44;44;44;34;22;1;13;36;33;44;0;10
909.51,0.993081,true,1,0.00331174,0.729718,0.750465,39;44;39;44;44;14;0;44;0;44;0;44;44;44;44;44;33;16;0;5;44;44;40;0;10
910.496,0.987803,true,1,0.0162613,0.332639,0.753525,39;44;39;44;44;14;0;44;0;44;0;34;44;44;44;44;44;21;0;5;44;44;42;0;10
921.443,0.982809,true,1,0.020488,0.58403,0.70303,44;44;18;44;44;16;0;44;0;44;1;24;44;44;44;44;44;19;2;21;44;44;41;2;7
926.195,0.979645,true,1,0.00976455,0.54658,0.435329,44;44;8;44;44;21;0;44;0;44;0;44;44;44;39;44;41;23;2;7;44;44;44;0;9
929.857,0.978901,true,1,0.00282305,0.616893,0.970747,44;44;18;44;44;20;0;44;0;44;0;32;44;44;44;44;44;15;0;6;42;44;44;6;19
931.002,0.977921,true,1,0.00388887,0.347225,0.260952,44;44;21;44;44;19;0;44;0;44;0;44;44;44;44;44;35;15;2;4;44;44;44;3;8
932.805,0.977126,true,1,0.0127335,0.540105,0.566345,44;44;21;44;44;19;0;44;0;44;0;44;44;44;44;44;34;15;2;4;44;44;44;3;12
941.005,0.97462,true,1,0.0132691,0.506547,0.630915,44;44;8;44;44;22;0;44;0;44;0;44;44;44;44;44;44;23;2;6;44;44;44;0;25
942.914,0.971423,true,1,0.0130365,0.53745,0.531859,44;44;30;44;44;16;0;44;0;44;0;44;44;44;44;44;44;10;1;5;44;44;44;3;14
950.787,0.967938,true,1,0.0106257,0.260158,0.596692,44;44;38;44;44;15;0;44;0;44;0;23;44;44;42;44;44;26;5;11;44;44;44;0;29
951.003,0.966811,true,1,0.00163006,0.623864,0.400246,44;44;26;44;44;16;0;44;0;44;0;44;44;44;44;44;44;17;1;11;36;44;44;0;32
951.66,0.964583,true,1,0.0102273,0.573301,0.583629,44;44;38;44;44;15;0;44;0;44;0;30;44;44;44;44;44;26;5;11;44;43;44;1;17
958.708,0.961789,true,1,0.0171262,0.38966,0.491272,44;44;33;44;44;15;0;44;0;44;0;44;44;44;44;44;44;22;1;5;44;44;44;3;25
965.265,0.961238,true,1,0.0084079,0.372029,0.696584,44;44;38;44;44;15;0;44;0;44;0;42;44;44;44;44;44;23;2;5;44;44;44;3;29
965.429,0.960445,true,1,0.00319605,0.420287,0.200252,44;44;38;44;44;15;0;44;0;44;0;44;44;44;44;44;44;23;2;5;44;44;44;0;29
967.778,0.960425,true,1,0.00331587,0.259417,0.416404,44;44;42;44;44;14;0;44;0;44;0;44;44;44;44;44;44;16;0;10;44;44;44;0;32
967.778,0.957747,true,1,0.00529523,0.622639,0.498682,44;44;42;44;44;14;0;44;0;44;0;44;44;44;44;44;44;26;5;11;44;43;44;0;17
971.659,0.957047,true,1,0.0175025,0.436098,0.577937,44;44;42;44;44;14;0;44;0;44;0;40;44;44;44;44;44;26;5;24;44;43;44;0;17
981.605,0.953766,true,1,0.0149114,0.437928,0.706698,44;44;42;44;44;14;0;44;0;44;0;44;44;44;44;44;44;44;5;16;44;43;44;0;17
983.408,0.953435,true,1,0.00908359,0.424397,0.492995,44;44;42;44;44;14;0;44;0;44;0;44;44;44;44;44;44;33;1;18;44;44;44;0;32
988.819,0.951974,true,1,inf,0.581387,0.782796,44;44;42;44;44;14;0;44;0;44;0;44;44;44;44;44;44;43;1;17;44;44;44;0;32
